Survived,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,Fare_winsorized,Fare_log,FamilySize,IsAlone,Emb_C,Emb_Q,Emb_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,AgeGrp_Child,AgeGrp_Teen,AgeGrp_Adult,AgeGrp_Middle-Age,AgeGrp_Senior,Age_scaled,Fare_winsorized_scaled,Fare_log_scaled,FamilySize_scaled
0,3,0,22.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.5292047224968899,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
0,3,1,20.0,1,0,9.825,0,9.825,2.3818582738885534,2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.677536236320265,-0.5035209156413704,-0.5992616204389827,0.059159876663617626
0,3,1,17.0,0,0,14.4583,0,14.4583,2.738146075922933,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9000335070553279,-0.39450274624659437,-0.23138736843472296,-0.5609748304808925
0,3,0,21.0,0,0,7.925,0,7.925,2.188856327665703,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.6033704794085775,-0.548226529750121,-0.798539974052802,-0.5609748304808925
0,3,0,70.5,0,0,7.75,0,7.75,2.169053700369523,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3.0678344877199586,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
0,2,0,29.0,1,0,21.0,0,21.0,3.091042453358316,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.010044424115076634,-0.2405813168701657,0.1329851701219792,0.059159876663617626
0,1,0,24.0,0,1,247.5208,1,247.5208,5.515526544247129,2,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.38087320867351465,5.089287879132724,2.6363132839087284,0.059159876663617626
0,3,1,2.0,4,2,31.275,0,31.275,3.4742929367327062,7,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-2.012519860730642,0.0011819383758412065,0.5286989276421437,3.1598334123861687
0,2,0,21.0,2,0,73.5,0,73.5,4.310799125385514,3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.6033704794085775,0.994705388766366,1.3924082286355355,0.6792945838081278
0,3,0,26.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
0,2,0,32.5,1,0,30.0708,0,30.0708,3.436268471383741,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.24953572507582997,-0.027152009260873307,0.4894379098126231,0.059159876663617626
1,2,1,32.5,0,0,13.0,1,13.0,2.6390573296152584,1,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.24953572507582997,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
0,1,0,54.0,0,1,77.2875,1,77.2875,4.360387947851531,2,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.8440994986771135,1.083822501101573,1.443609675522841,0.059159876663617626
1,3,0,12.0,1,0,11.2417,0,11.2417,2.5048481563289,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.270862291613766,-0.4701869980056509,-0.47227211715402734,0.059159876663617626
0,3,0,26.0,0,0,7.75,0,7.75,2.169053700369523,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
1,3,0,24.0,0,0,7.1417,0,7.1417,2.0969990034181696,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.38087320867351465,-0.5666570073982181,-0.8933844909173265,-0.5609748304808925
1,3,1,18.0,1,1,22.3583,1,22.3583,3.1509523813392697,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.8258677501436402,-0.20862150863652568,0.19484336402527688,0.6792945838081278
0,3,0,45.0,0,0,6.975,0,6.975,2.076311648670908,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.176607686471925,-0.5705793368044965,-0.9147445967366699,-0.5609748304808925
0,3,0,33.0,0,0,7.8958,0,7.8958,2.1855792552411137,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.2866186035316738,-0.5489135844511608,-0.8019236166026618,-0.5609748304808925
0,3,0,20.0,0,0,7.05,0,7.05,2.085672091430472,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.677536236320265,-0.5688146415107299,-0.9050797531497122,-0.5609748304808925
0,3,1,47.0,1,0,14.5,0,14.5,2.740840023925201,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.3249392002953002,-0.3935215756632601,-0.2286058134653583,0.059159876663617626
1,2,1,29.0,1,0,26.0,0,26.0,3.295836866004329,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.010044424115076634,-0.12293496395240078,0.3444394801955362,0.059159876663617626
0,2,0,25.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.30670745176182707,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
0,2,0,23.0,0,0,15.0458,0,15.0458,2.775447133088262,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.45503896558520224,-0.3806792997787569,-0.19287328396337328,-0.5609748304808925
1,1,1,19.0,0,2,26.2833,1,26.2833,3.3062747934011893,3,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.7517019932319526,-0.1162691215960802,0.3552168481314282,0.6792945838081278
0,1,0,37.0,1,0,53.1,1,53.1,3.9908341858524357,2,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.5832816311784242,0.5147082688618853,1.0620380556287106,0.059159876663617626
0,3,0,16.0,0,0,9.2167,0,9.2167,2.3240236363515288,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9741992639670155,-0.5178337709373456,-0.6589770356240848,-0.5609748304808925
0,1,0,24.0,0,0,79.2,1,79.2,4.384523514872469,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.38087320867351465,1.1288222310926181,1.4685301291949246,-0.5609748304808925
0,3,1,31.0,0,2,15.2458,0,15.2458,2.7878344138303452,3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.3759734456620463,-0.1800831698720664,0.6792945838081278
1,3,1,22.0,0,0,7.75,0,7.75,2.169053700369523,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.5292047224968899,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
1,3,1,24.0,1,0,15.85,0,15.85,2.8243506567983707,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.38087320867351465,-0.3617570603754636,-0.1423794216910609,0.059159876663617626
0,3,0,19.0,0,0,6.75,0,6.75,2.0476928433652555,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.7517019932319526,-0.5758734226857958,-0.9442940832331417,-0.5609748304808925
0,2,0,18.0,0,0,11.5,0,11.5,2.5257286443082556,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.4641093874139191,-0.4507125974257932,-0.5609748304808925
0,2,0,19.0,1,1,36.75,0,36.75,3.6309854756950335,3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.7517019932319526,0.13000469482079385,0.6904870950626278,0.6792945838081278
1,3,0,27.0,0,0,7.7958,0,7.7958,2.174274334826008,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.15837593793845184,-0.5512665115095161,-0.8135961720983267,-0.5609748304808925
0,3,1,9.0,2,2,34.375,0,34.375,3.5660053559634015,5,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.4933595623488287,0.0741226771848555,0.6233938271906204,1.9195639980971482
0,2,0,36.5,0,2,26.0,1,26.0,3.295836866004329,3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.5461987527225803,-0.12293496395240078,0.3444394801955362,0.6792945838081278
0,2,0,42.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.9541104157368622,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
0,2,0,51.0,0,0,12.525,0,12.525,2.6045398247325453,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.6216022279420506,-0.43999188506577724,-0.3693384839068557,-0.5609748304808925
1,1,1,22.0,1,0,66.6,1,66.6,4.213607983048918,2,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.5292047224968899,0.8323534217398503,1.2920564383571118,0.059159876663617626
0,3,0,55.5,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.9553481340446448,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
0,3,0,40.5,0,2,14.5,0,14.5,2.740840023925201,3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8428617803693308,-0.3935215756632601,-0.2286058134653583,0.6792945838081278
0,3,0,26.0,0,0,7.3125,0,7.3125,2.1177604059819726,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5626382079825473,-0.8719479292525482,-0.5609748304808925
0,1,0,51.0,0,1,61.3792,0,61.3792,4.133231886474144,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.6216022279420506,0.7095118058772371,1.2090665177433995,0.059159876663617626
1,3,1,16.0,0,0,7.7333,0,7.7333,2.167143305297764,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9741992639670155,-0.5527370909209881,-0.8209591021193487,-0.5609748304808925
0,3,0,30.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.06412133279661097,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
0,3,0,26.0,0,0,8.6625,0,8.6625,2.2682524139135403,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5308736926947507,-0.7165619336211217,-0.5609748304808925
0,3,0,4.0,8,2,69.55,0,69.55,4.256321678298823,11,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.8641883469072666,0.9017647699613317,1.3361591794576348,5.64037224096421
0,3,0,44.0,0,1,16.1,0,16.1,2.8390784635086144,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.1024419295602375,-0.3558747427295753,-0.12717266791993012,0.059159876663617626
1,2,1,40.0,0,0,15.75,0,15.75,2.8183982582710754,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.805778901913487,-0.3641099874338189,-0.1485253917280838,-0.5609748304808925
0,3,0,26.0,0,0,7.775,0,7.775,2.1719067693519296,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.551755920337654,-0.8160407306065733,-0.5609748304808925
0,3,0,17.0,0,0,8.6625,0,8.6625,2.2682524139135403,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9000335070553279,-0.5308736926947507,-0.7165619336211217,-0.5609748304808925
0,3,0,1.0,4,1,39.6875,0,39.6875,3.705920919968788,6,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-2.0866856176423294,0.19912192715998075,0.7678594338107121,2.5396987052416584
1,3,0,9.0,0,2,20.525,0,20.525,3.0692150503137943,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.4933595623488287,-0.2517577203973534,0.11044794172866994,0.6792945838081278
1,1,1,40.0,0,1,55.0,1,55.0,4.02535169073515,2,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.805778901913487,0.5594138829706359,1.0976780669265336,0.059159876663617626
0,3,1,45.0,1,4,27.9,0,27.9,3.3638415951183864,6,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.176607686471925,-0.07822934984365013,0.4146557174979072,2.5396987052416584
0,1,0,40.0,0,0,25.925,0,25.925,3.2930552230424524,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.805778901913487,-0.12469965924616723,0.34156737843370105,-0.5609748304808925
0,3,0,28.0,0,0,56.4958,0,56.4958,4.05171190165724,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.08421018102676424,0.5946089659095145,1.1248955097361604,-0.5609748304808925
0,1,0,61.0,0,0,33.5,1,33.5,3.5409593240373143,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2.3632597970589266,0.05353456542424664,0.5975333003696796,-0.5609748304808925
0,3,0,4.0,4,1,29.125,0,29.125,3.405355391810819,6,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.8641883469072666,-0.04940599337879768,0.457519539438721,2.5396987052416584
1,3,1,1.0,1,1,11.1333,0,11.1333,2.495953738718064,3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-2.0866856176423294,-0.47273757093690794,-0.48145578049281335,0.6792945838081278
